id_achat,id_client,date_achat,montant,produit
7190,1279,2024-02-01,1654.67,Mouse
7191,1279,2025-11-12,595.39,Headphones
7192,1279,2025-09-19,1271.56,Tablet
7193,1279,2025-06-02,1370.22,Mouse
7194,1279,2024-09-24,1695.02,Printer
7195,1280,2024-03-29,1733.92,Headphones
7196,1280,2024-03-22,1096.9,Mouse
7197,1280,2025-03-29,1869.73,Camera
7198,1280,2025-05-19,815.75,Smartwatch
7199,1281,2024-08-19,1372.09,Camera
7200,1281,2024-08-17,381.34,Camera
7201,1282,2025-05-09,364.02,Camera
7202,1282,2024-10-30,784.26,Mouse
7203,1282,2025-07-11,352.0,Mouse
7204,1282,2025-01-30,451.09,Headphones
7205,1282,2025-01-31,693.22,Mouse
7206,1282,2025-04-16,1565.55,Camera
7207,1282,2025-12-06,213.42,Keyboard
7208,1282,2025-09-24,221.36,Printer
7209,1283,2025-04-13,737.95,Monitor
7210,1283,2024-12-19,1042.68,Printer
7211,1283,2024-10-16,1899.66,Keyboard
7212,1283,2024-05-23,655.51,Mouse
7213,1283,2025-11-15,647.68,Monitor
7214,1283,2024-10-17,1548.28,Smartwatch
7215,1284,2025-08-08,456.17,Headphones
7216,1284,2025-01-12,620.17,Mouse
7217,1284,2025-04-28,248.76,Keyboard
7218,1284,2025-03-12,1650.41,Phone
7219,1284,2025-07-24,1853.37,Phone
7220,1285,2024-04-21,1202.01,Tablet
7221,1285,2025-02-01,103.31,Keyboard
7222,1285,2024-04-10,1667.72,Camera
7223,1285,2025-03-27,1168.13,Smartwatch
7224,1285,2024-05-29,1588.97,Phone
7225,1285,2024-03-12,1678.74,Headphones
7226,1285,2025-07-17,795.12,Phone
7227,1285,2024-12-23,657.24,Monitor
7228,1286,2025-02-16,660.27,Camera
7229,1286,2025-05-16,412.57,Headphones
7230,1287,2025-05-18,738.56,Headphones
7231,1287,2025-04-25,1636.9,Monitor
7232,1287,2024-03-14,1458.4,Keyboard
7233,1288,2024-04-29,483.92,Printer
7234,1288,2025-02-09,900.18,Camera
7235,1289,2024-06-05,41.95,Mouse
7236,1290,2025-04-08,1905.93,Tablet
7237,1290,2025-10-09,1397.28,Phone
7238,1290,2025-11-06,574.12,Phone
7239,1290,2024-12-22,80.03,Camera
7240,1290,2025-11-27,362.88,Printer
7241,1291,2025-07-21,1063.13,Phone
7242,1291,2025-02-09,1395.2,Keyboard
7243,1291,2025-11-19,951.05,Laptop
7244,1291,2024-07-30,1214.09,Tablet
7245,1291,2024-09-16,1517.95,Laptop
7246,1291,2024-04-01,550.65,Tablet
7247,1291,2024-08-01,477.67,Keyboard
7248,1291,2025-11-26,1058.3,Camera
7249,1291,2024-11-26,810.37,Tablet
7250,1291,2025-07-28,1871.0,Keyboard
7251,1292,2024-05-15,838.01,Camera
7252,1292,2026-01-16,1729.43,Mouse
7253,1292,2026-01-06,1017.81,Monitor
7254,1292,2024-04-05,1082.44,Smartwatch
7255,1292,2024-06-01,604.31,Tablet
7256,1292,2024-06-27,285.06,Camera
7257,1292,2024-02-10,1025.31,Smartwatch
7258,1293,2025-02-09,1268.02,Mouse
7259,1293,2024-09-25,849.71,Camera
7260,1293,2024-12-02,1595.24,Camera
7261,1293,2025-02-15,1577.34,Mouse
7262,1293,2025-08-08,583.18,Keyboard
7263,1293,2025-03-17,266.5,Mouse
7264,1293,2025-04-09,1821.87,Phone
7265,1293,2026-01-09,1626.71,Printer
7266,1293,2025-09-20,1970.92,Laptop
7267,1294,2024-03-18,1865.82,Laptop
7268,1294,2025-12-10,1766.16,Laptop
7269,1294,2024-09-22,320.33,Smartwatch
7270,1295,2024-01-28,1281.94,Mouse
7271,1295,2025-09-11,1298.21,Headphones
7272,1295,2025-07-12,154.77,Headphones
7273,1295,2025-04-15,270.94,Phone
7274,1295,2025-11-20,1600.63,Camera
7275,1295,2025-12-26,147.79,Laptop
7276,1296,2025-06-29,686.46,Laptop
7277,1296,2025-04-24,1048.36,Printer
7278,1296,2024-05-21,1115.54,Tablet
7279,1296,2024-04-06,1367.17,Smartwatch
7280,1296,2024-12-27,613.49,Keyboard
7281,1296,2024-02-23,1054.34,Printer
7282,1297,2024-09-06,1177.0,Monitor
7283,1297,2025-03-04,296.7,Headphones
7284,1297,2024-11-25,851.91,Monitor
7285,1297,2024-11-24,1441.53,Smartwatch
7286,1297,2024-06-19,1289.86,Tablet
7287,1297,2025-09-12,1496.33,Tablet
7288,1297,2024-10-19,738.93,Keyboard
7289,1298,2025-04-23,1839.29,Smartwatch
7290,1298,2025-05-14,426.21,Phone
7291,1298,2025-07-17,1056.4,Tablet
7292,1299,2025-02-16,1617.38,Phone
7293,1299,2024-02-04,1476.72,Headphones
7294,1299,2025-06-30,1674.31,Tablet
7295,1299,2025-12-22,408.36,Tablet
7296,1299,2024-01-28,1758.54,Laptop
7297,1299,2025-09-22,1257.55,Mouse
7298,1299,2024-09-08,194.28,Printer
7299,1299,2024-04-21,1479.21,Phone
7300,1299,2024-11-03,1043.99,Printer
7301,1300,2025-07-18,984.18,Headphones
7302,1300,2024-04-17,1437.91,Monitor
7303,1300,2025-03-15,696.56,Keyboard
7304,1300,2025-08-17,338.47,Monitor
7305,1300,2024-03-18,814.01,Phone
7306,1301,2024-07-19,362.11,Tablet
7307,1301,2025-10-07,1800.7,Monitor
7308,1301,2024-04-20,933.88,Smartwatch
7309,1301,2025-03-14,1496.18,Camera
7310,1301,2024-12-31,1128.46,Smartwatch
7311,1301,2024-04-27,972.83,Printer
7312,1301,2025-10-14,317.96,Mouse
7313,1301,2024-10-01,1884.85,Camera
7314,1302,2024-07-15,1241.04,Keyboard
7315,1302,2024-11-26,1635.17,Monitor
7316,1302,2025-03-14,771.0,Keyboard
7317,1303,2025-06-07,1461.82,Printer
7318,1303,2024-09-15,115.66,Tablet
7319,1303,2025-02-14,1439.4,Phone
7320,1303,2024-04-02,1294.39,Tablet
7321,1304,2025-01-21,919.76,Headphones
7322,1304,2024-04-18,404.66,Headphones
7323,1305,2024-08-14,1314.24,Tablet
7324,1305,2024-03-04,1913.82,Laptop
7325,1305,2024-04-28,658.39,Tablet
7326,1305,2024-06-23,318.83,Mouse
7327,1305,2024-12-22,1820.19,Headphones
7328,1305,2024-11-07,1484.58,Tablet
7329,1305,2025-11-12,1911.13,Printer
7330,1305,2025-12-01,1600.81,Mouse
7331,1305,2025-08-23,159.97,Smartwatch
7332,1305,2025-02-11,480.18,Keyboard
7333,1306,2024-06-18,480.54,Tablet
7334,1306,2025-07-26,656.95,Camera
7335,1306,2024-05-01,1407.92,Headphones
7336,1307,2024-12-06,1712.84,Keyboard
7337,1307,2024-06-26,414.34,Keyboard
7338,1307,2024-09-30,1880.0,Smartwatch
7339,1307,2025-06-29,841.57,Monitor
7340,1307,2024-11-08,1452.32,Monitor
7341,1307,2024-07-17,1476.86,Monitor
7342,1307,2024-10-04,445.54,Printer
7343,1307,2025-08-25,586.79,Laptop
7344,1307,2024-03-04,1146.38,Smartwatch
7345,1307,2024-01-25,1732.21,Mouse
7346,1308,2024-09-20,1226.31,Phone
7347,1308,2024-09-11,369.12,Monitor
7348,1308,2025-10-19,1211.18,Mouse
7349,1308,2025-07-22,883.2,Tablet
7350,1308,2025-12-29,1146.38,Monitor
7351,1308,2024-03-26,149.07,Laptop
7352,1308,2025-04-26,668.91,Mouse
7353,1308,2024-08-20,942.34,Keyboard
7354,1309,2025-05-20,1440.34,Headphones
7355,1309,2024-03-22,985.75,Camera
7356,1309,2024-09-20,285.17,Keyboard
7357,1309,2024-10-28,1892.15,Keyboard
7358,1309,2024-10-20,493.62,Tablet
7359,1309,2025-03-22,65.88,Phone
7360,1309,2025-03-10,278.09,Camera
7361,1309,2024-10-07,800.29,Laptop
7362,1310,2025-08-19,385.0,Laptop
7363,1310,2024-04-13,1767.91,Smartwatch
7364,1310,2024-10-23,1524.38,Monitor
7365,1310,2024-07-17,1217.09,Monitor
7366,1310,2025-12-19,1042.06,Keyboard
7367,1310,2025-04-12,1728.61,Monitor
7368,1310,2025-05-16,705.13,Headphones
7369,1310,2025-09-23,1389.71,Camera
7370,1310,2025-11-15,1338.02,Camera
7371,1311,2024-12-29,481.22,Keyboard
7372,1311,2024-05-31,794.75,Laptop
7373,1311,2024-02-09,1599.4,Laptop
7374,1312,2024-05-14,44.5,Smartwatch
7375,1312,2025-03-29,480.21,Printer
7376,1312,2026-01-17,1294.36,Mouse
7377,1312,2025-05-09,1711.82,Mouse
7378,1313,2024-11-14,227.87,Phone
7379,1313,2024-09-26,700.31,Tablet
7380,1313,2024-07-20,1908.65,Mouse
7381,1313,2024-05-28,1798.09,Phone
7382,1313,2024-03-20,55.45,Tablet
7383,1313,2025-09-01,1289.39,Tablet
7384,1314,2024-07-25,1501.06,Laptop
7385,1314,2025-09-08,194.03,Headphones
7386,1314,2025-06-02,961.16,Keyboard
7387,1314,2024-03-15,393.77,Mouse
7388,1314,2025-11-03,1648.27,Laptop
7389,1314,2025-04-19,1157.33,Monitor
7390,1314,2025-06-12,174.47,Mouse
7391,1314,2025-12-20,1004.73,Mouse
7392,1314,2024-09-12,1935.16,Tablet
7393,1314,2025-11-01,801.66,Tablet
7394,1315,2024-09-20,239.96,Tablet
7395,1315,2025-10-18,244.98,Monitor
7396,1315,2025-04-28,826.12,Tablet
7397,1316,2024-08-26,239.18,Phone
7398,1317,2025-09-16,234.29,Printer
7399,1317,2024-02-20,217.97,Tablet
7400,1318,2024-10-18,250.7,Laptop
7401,1319,2024-04-19,280.61,Camera
7402,1319,2024-06-06,1326.82,Keyboard
7403,1319,2025-03-04,1522.3,Headphones
7404,1319,2024-01-20,403.92,Mouse
7405,1319,2025-01-12,1496.08,Headphones
7406,1319,2024-06-24,83.68,Mouse
7407,1319,2024-07-31,392.96,Printer
7408,1319,2025-01-09,681.25,Keyboard
7409,1320,2024-06-20,1324.07,Monitor
7410,1321,2024-04-27,1555.53,Phone
7411,1321,2025-10-07,307.77,Smartwatch
7412,1321,2025-10-18,360.51,Phone
7413,1321,2024-07-30,576.06,Keyboard
7414,1321,2024-07-27,1369.25,Keyboard
7415,1322,2024-08-04,1844.64,Laptop
7416,1322,2024-04-13,1157.09,Camera
7417,1322,2025-07-24,1964.15,Tablet
7418,1323,2024-07-06,580.56,Tablet
7419,1323,2024-09-07,44.06,Mouse
7420,1323,2024-06-22,395.37,Camera
7421,1323,2024-02-04,1989.19,Camera
7422,1323,2024-11-15,1445.93,Phone
7423,1323,2025-08-24,1622.82,Laptop
7424,1323,2024-11-20,1612.67,Headphones
7425,1323,2024-11-08,1434.19,Mouse
7426,1323,2025-06-11,1196.44,Tablet
7427,1323,2025-10-10,1560.65,Mouse
7428,1324,2025-05-15,1648.75,Phone
7429,1324,2025-04-07,465.44,Monitor
7430,1324,2025-12-25,246.11,Smartwatch
7431,1324,2025-11-22,389.61,Camera
7432,1324,2025-03-11,1103.89,Keyboard
7433,1324,2024-05-25,739.71,Smartwatch
7434,1324,2025-02-15,1527.52,Tablet
7435,1324,2025-10-08,431.91,Laptop
7436,1325,2025-12-06,1883.61,Tablet
7437,1325,2025-01-26,61.03,Monitor
7438,1325,2025-08-01,1861.07,Printer
7439,1325,2025-10-17,254.99,Mouse
7440,1325,2025-07-24,332.29,Headphones
7441,1326,2024-10-02,994.77,Laptop
7442,1326,2025-10-06,341.04,Mouse
7443,1326,2024-07-11,132.42,Phone
7444,1326,2025-09-18,868.13,Mouse
7445,1326,2024-09-16,54.54,Headphones
7446,1326,2025-07-20,268.68,Smartwatch
7447,1326,2024-12-16,1066.78,Phone
7448,1326,2025-09-29,691.36,Smartwatch
7449,1326,2024-04-19,1906.3,Tablet
7450,1327,2024-08-01,451.46,Smartwatch
7451,1328,2024-06-11,506.9,Phone
7452,1329,2025-05-03,1236.11,Printer
7453,1330,2024-11-25,1133.21,Monitor
7454,1330,2025-02-27,743.45,Smartwatch
7455,1330,2025-03-04,1249.58,Camera
7456,1330,2024-04-16,891.2,Camera
7457,1330,2024-04-06,750.22,Printer
7458,1330,2024-10-26,1688.58,Headphones
7459,1330,2025-09-19,510.05,Phone
7460,1330,2024-08-05,282.35,Smartwatch
7461,1331,2025-06-29,874.03,Phone
7462,1331,2025-09-16,97.81,Laptop
7463,1331,2024-06-16,1540.62,Keyboard
7464,1331,2025-12-12,254.05,Headphones
7465,1331,2025-03-26,63.02,Printer
7466,1331,2025-07-28,1112.15,Phone
7467,1331,2025-11-08,904.16,Smartwatch
7468,1331,2025-01-24,1529.25,Phone
7469,1332,2024-06-18,332.13,Keyboard
7470,1332,2024-12-28,94.82,Laptop
7471,1332,2025-05-10,1038.54,Camera
7472,1332,2024-10-08,901.04,Tablet
7473,1332,2025-01-28,1189.57,Phone
7474,1332,2025-07-08,1948.66,Laptop
7475,1332,2024-06-24,932.28,Headphones
7476,1332,2024-08-14,1021.64,Printer
7477,1333,2025-01-01,212.32,Laptop
7478,1333,2024-01-30,929.27,Headphones
7479,1333,2024-07-21,670.96,Laptop
7480,1333,2024-07-07,1627.86,Smartwatch
7481,1333,2024-01-26,728.63,Keyboard
7482,1333,2024-01-29,1908.24,Monitor
7483,1333,2025-11-17,607.47,Printer
7484,1333,2025-12-08,358.21,Headphones
7485,1334,2024-10-01,44.68,Printer
7486,1335,2025-01-28,704.38,Keyboard
7487,1335,2025-04-29,1355.97,Monitor
7488,1335,2024-11-21,857.56,Printer
7489,1336,2024-02-05,514.98,Laptop
7490,1336,2025-02-21,417.08,Keyboard
7491,1336,2024-11-04,20.88,Headphones
7492,1336,2024-09-30,1999.52,Headphones
7493,1336,2025-08-17,1217.86,Tablet
7494,1336,2025-12-28,1646.95,Monitor
7495,1336,2025-11-25,1844.72,Printer
7496,1336,2024-03-09,1780.38,Printer
7497,1336,2025-09-30,1648.15,Phone
7498,1336,2025-10-11,712.94,Phone
7499,1337,2024-07-08,488.69,Tablet
7500,1337,2024-03-22,1401.96,Monitor
7501,1337,2024-02-14,47.77,Laptop
7502,1337,2025-05-10,1959.85,Printer
7503,1337,2024-12-14,835.46,Phone
7504,1337,2024-04-26,628.1,Camera
7505,1337,2024-08-03,1257.41,Laptop
7506,1337,2024-08-11,1512.64,Phone
7507,1337,2024-02-03,110.65,Mouse
7508,1338,2025-06-20,1336.41,Phone
7509,1338,2025-01-15,1828.72,Laptop
7510,1338,2025-03-27,49.1,Smartwatch
7511,1338,2025-06-17,1175.27,Keyboard
7512,1338,2024-04-01,1538.86,Keyboard
7513,1338,2024-06-25,145.21,Mouse
7514,1338,2024-08-04,1517.0,Smartwatch
7515,1338,2026-01-18,1152.6,Camera
7516,1339,2024-07-13,1338.74,Phone
7517,1339,2025-02-25,640.17,Tablet
7518,1339,2024-03-15,94.17,Mouse
7519,1339,2025-04-18,1221.61,Laptop
7520,1340,2025-06-25,602.28,Mouse
7521,1340,2024-09-02,1645.21,Printer
7522,1340,2025-12-17,1568.82,Keyboard
7523,1340,2025-11-25,1979.5,Headphones
7524,1340,2024-05-04,1299.57,Headphones
7525,1340,2024-08-09,931.86,Monitor
7526,1340,2025-12-15,1373.46,Printer
7527,1340,2024-02-09,770.62,Keyboard
7528,1340,2025-07-06,1502.31,Phone
7529,1340,2025-03-02,827.67,Printer
7530,1341,2024-05-09,305.4,Monitor
7531,1341,2024-10-30,580.44,Laptop
7532,1342,2024-07-24,964.98,Smartwatch
7533,1342,2025-12-02,504.0,Tablet
7534,1342,2024-11-12,1526.77,Printer
7535,1342,2024-06-02,374.2,Keyboard
7536,1342,2024-10-18,1342.77,Mouse
7537,1342,2026-01-14,585.32,Mouse
7538,1342,2025-09-26,1824.82,Mouse
7539,1342,2025-08-22,897.68,Laptop
7540,1343,2024-06-03,1425.86,Smartwatch
7541,1343,2024-01-30,338.63,Printer
7542,1344,2025-09-19,62.35,Monitor
7543,1344,2025-06-10,111.45,Monitor
7544,1344,2025-05-26,1641.43,Keyboard
7545,1345,2024-05-25,220.33,Printer
7546,1345,2024-04-01,119.3,Tablet
7547,1345,2025-02-13,1324.9,Laptop
7548,1346,2025-04-18,199.21,Keyboard
7549,1346,2024-02-14,1887.99,Phone
7550,1346,2024-08-30,478.07,Mouse
7551,1346,2025-02-07,1147.41,Mouse
7552,1346,2024-04-01,1013.87,Mouse
7553,1347,2024-10-24,1802.66,Phone
7554,1347,2024-02-25,176.17,Monitor
7555,1347,2024-01-28,1925.41,Keyboard
7556,1347,2025-02-22,1012.26,Mouse
7557,1347,2024-12-12,1929.52,Keyboard
7558,1347,2025-05-11,70.77,Phone
7559,1347,2024-03-01,1941.31,Printer
7560,1347,2025-11-29,1789.39,Smartwatch
7561,1348,2025-08-11,285.1,Phone
7562,1348,2024-02-12,908.07,Camera
7563,1348,2024-09-21,1048.67,Headphones
7564,1348,2025-08-21,1146.46,Monitor
7565,1348,2024-10-31,1945.31,Camera
7566,1348,2025-08-28,880.96,Laptop
7567,1348,2025-06-30,1082.81,Laptop
7568,1348,2024-03-11,1625.62,Smartwatch
7569,1348,2024-10-09,1084.79,Printer
7570,1349,2024-11-14,647.19,Phone
7571,1349,2025-02-20,1659.33,Tablet
7572,1349,2024-02-11,1685.82,Printer
7573,1349,2024-09-23,1131.22,Smartwatch
7574,1349,2025-01-01,1195.4,Phone
7575,1349,2024-09-04,1531.57,Phone
7576,1349,2024-03-03,1868.96,Keyboard
7577,1349,2025-01-15,1783.07,Mouse
7578,1350,2024-04-28,1585.01,Mouse
7579,1350,2025-12-18,1344.12,Keyboard
7580,1350,2025-03-06,1808.59,Tablet
7581,1350,2024-01-29,932.08,Printer
7582,1350,2025-08-25,1161.41,Monitor
7583,1351,2024-06-26,541.6,Mouse
7584,1352,2024-12-22,466.38,Phone
7585,1352,2024-06-06,524.72,Phone
7586,1352,2025-08-11,1582.33,Printer
7587,1352,2025-05-12,233.86,Printer
7588,1352,2024-05-24,97.6,Keyboard
7589,1352,2024-03-28,1288.23,Tablet
7590,1353,2024-06-17,575.39,Keyboard
7591,1353,2025-09-05,1120.79,Camera
7592,1353,2025-03-09,1448.5,Camera
7593,1353,2025-07-16,222.95,Monitor
7594,1353,2024-12-30,1166.26,Printer
7595,1353,2024-03-15,371.63,Laptop
7596,1353,2024-10-30,1770.69,Printer
7597,1353,2024-05-03,1407.0,Smartwatch
7598,1354,2024-04-16,758.87,Keyboard
7599,1354,2025-08-29,504.82,Smartwatch
7600,1354,2024-07-23,1871.76,Printer
7601,1354,2025-10-17,60.99,Monitor
7602,1354,2025-06-21,1028.28,Tablet
7603,1354,2024-08-11,138.87,Laptop
7604,1354,2024-11-12,314.37,Camera
7605,1354,2024-04-10,213.4,Tablet
7606,1354,2025-01-16,328.02,Camera
7607,1354,2025-03-11,1164.19,Headphones
7608,1355,2025-02-22,557.68,Keyboard
7609,1355,2026-01-14,258.86,Keyboard
7610,1355,2024-03-10,1935.65,Headphones
7611,1355,2025-09-20,539.18,Printer
7612,1355,2024-12-17,1070.08,Keyboard
7613,1355,2024-08-30,463.62,Laptop
7614,1355,2024-11-12,1761.87,Tablet
7615,1356,2026-01-07,796.43,Tablet
7616,1356,2024-05-04,1981.28,Keyboard
7617,1356,2024-07-02,895.9,Mouse
7618,1356,2024-08-27,145.62,Laptop
7619,1356,2025-10-07,1250.25,Phone
7620,1357,2025-11-30,606.8,Headphones
7621,1357,2024-04-25,1997.43,Phone
7622,1358,2024-10-09,1793.16,Headphones
7623,1358,2024-03-27,721.92,Mouse
7624,1358,2024-11-05,1283.79,Tablet
7625,1358,2024-05-04,1997.17,Headphones
7626,1358,2024-05-31,1432.32,Phone
7627,1358,2025-11-16,472.97,Monitor
7628,1358,2024-08-04,1442.23,Laptop
7629,1358,2024-03-20,690.04,Headphones
7630,1358,2025-12-17,97.14,Smartwatch
7631,1358,2025-11-18,649.22,Keyboard
7632,1359,2025-05-19,807.21,Laptop
7633,1359,2024-02-01,1820.92,Camera
7634,1360,2024-08-05,1503.45,Monitor
7635,1360,2025-07-15,297.84,Phone
7636,1360,2024-12-11,1236.4,Printer
7637,1360,2025-09-26,642.59,Laptop
7638,1360,2025-10-26,1747.35,Smartwatch
7639,1361,2024-10-20,66.23,Mouse
7640,1361,2024-02-05,838.62,Phone
7641,1361,2025-05-26,945.39,Monitor
7642,1361,2024-11-22,1794.19,Phone
7643,1361,2025-04-21,1547.08,Tablet
7644,1362,2024-09-06,1193.15,Mouse
7645,1362,2024-07-02,1508.49,Laptop
7646,1362,2024-04-24,1097.94,Laptop
7647,1362,2024-11-13,1733.93,Monitor
7648,1362,2025-05-10,1668.32,Tablet
7649,1363,2025-04-04,550.28,Monitor
7650,1363,2024-08-26,549.03,Keyboard
7651,1364,2025-03-02,1576.68,Camera
7652,1364,2025-12-29,1248.87,Printer
7653,1365,2025-05-28,1894.9,Keyboard
7654,1365,2024-08-04,850.15,Keyboard
7655,1365,2024-09-28,1238.64,Headphones
7656,1365,2025-06-08,1400.77,Mouse
7657,1365,2025-03-22,797.7,Mouse
7658,1365,2024-10-02,1103.61,Smartwatch
7659,1365,2024-10-25,1861.32,Printer
7660,1366,2024-04-25,631.58,Phone
7661,1366,2024-04-06,661.38,Mouse
7662,1366,2025-05-21,529.83,Camera
7663,1366,2024-09-09,1609.12,Laptop
7664,1366,2025-11-29,230.19,Mouse
7665,1366,2025-03-20,278.19,Mouse
7666,1366,2025-09-26,1362.25,Laptop
7667,1366,2024-05-23,1691.19,Monitor
7668,1366,2024-11-29,1989.42,Headphones
7669,1366,2025-10-24,1397.01,Printer
7670,1367,2026-01-15,709.01,Phone
7671,1368,2025-06-16,166.43,Laptop
7672,1368,2025-07-08,461.87,Mouse
7673,1368,2025-08-28,1080.26,Keyboard
7674,1368,2025-10-27,1616.93,Headphones
7675,1368,2024-07-24,848.29,Headphones
7676,1368,2025-03-01,827.47,Tablet
7677,1368,2025-08-20,209.02,Mouse
7678,1368,2025-11-13,527.21,Camera
7679,1369,2025-01-29,121.06,Monitor
7680,1369,2024-11-22,25.28,Laptop
7681,1369,2024-06-24,1192.29,Mouse
7682,1369,2024-10-23,609.25,Tablet
7683,1369,2024-03-02,604.44,Mouse
7684,1369,2024-01-27,507.93,Laptop
7685,1369,2025-02-07,593.7,Printer
7686,1369,2024-09-04,1997.29,Smartwatch
7687,1369,2024-07-27,1573.18,Keyboard
7688,1369,2025-01-27,1230.65,Printer
7689,1370,2024-07-06,826.82,Camera
7690,1370,2025-09-11,1580.46,Smartwatch
7691,1370,2025-03-02,332.04,Smartwatch
7692,1370,2024-03-24,636.35,Camera
7693,1370,2025-03-07,985.16,Monitor
7694,1370,2025-03-13,686.43,Laptop
7695,1370,2025-01-12,1146.71,Smartwatch
7696,1370,2025-04-17,1538.33,Headphones
7697,1371,2025-03-09,1564.71,Mouse
7698,1371,2024-03-22,67.49,Tablet
7699,1371,2024-08-26,492.61,Camera
7700,1371,2024-02-25,523.6,Printer
7701,1372,2025-03-12,1568.73,Tablet
7702,1372,2025-07-03,1543.15,Camera
7703,1372,2025-02-09,1404.19,Laptop
7704,1372,2025-09-13,225.71,Camera
7705,1372,2025-11-03,1211.26,Camera
7706,1372,2026-01-01,465.52,Laptop
7707,1372,2024-11-02,28.22,Printer
7708,1373,2025-12-23,1712.6,Phone
7709,1373,2025-04-21,358.07,Smartwatch
7710,1373,2025-09-20,370.28,Monitor
7711,1374,2025-08-16,1929.02,Monitor
7712,1374,2026-01-05,1390.96,Monitor
7713,1374,2024-08-10,628.13,Tablet
7714,1374,2024-08-03,1529.98,Mouse
7715,1374,2024-12-04,143.99,Laptop
7716,1374,2024-12-13,216.28,Tablet
7717,1374,2025-12-14,569.05,Phone
7718,1375,2025-01-22,751.29,Keyboard
7719,1375,2024-04-14,1632.42,Smartwatch
7720,1376,2025-03-14,1595.8,Printer
7721,1376,2025-02-08,1986.81,Laptop
7722,1376,2024-09-08,1523.38,Keyboard
7723,1376,2024-11-30,39.88,Monitor
7724,1376,2024-05-07,1181.73,Printer
7725,1376,2025-10-06,967.59,Monitor
7726,1376,2024-05-21,1983.36,Tablet
7727,1376,2026-01-18,399.81,Phone
7728,1376,2024-06-13,354.05,Mouse
7729,1377,2025-07-04,893.74,Laptop
7730,1377,2025-06-04,1862.66,Smartwatch
7731,1377,2025-07-15,897.77,Printer
7732,1377,2025-10-14,1587.13,Tablet
7733,1377,2024-10-08,1280.8,Printer
7734,1377,2024-09-16,161.52,Phone
7735,1378,2025-10-23,116.41,Keyboard
7736,1378,2025-07-29,509.94,Monitor
7737,1378,2024-01-21,690.88,Printer
7738,1379,2024-02-04,1395.9,Printer
7739,1379,2025-02-23,1734.13,Keyboard
7740,1379,2024-10-21,105.71,Keyboard
7741,1379,2025-08-21,707.21,Tablet
7742,1379,2025-07-16,743.31,Smartwatch
7743,1379,2026-01-15,1896.5,Tablet
7744,1380,2024-12-16,264.55,Keyboard
7745,1380,2025-03-29,1392.49,Headphones
7746,1380,2025-04-11,1011.89,Smartwatch
7747,1380,2024-01-22,730.44,Smartwatch
7748,1380,2025-02-03,103.83,Printer
7749,1381,2025-08-03,617.95,Camera
7750,1381,2025-03-10,577.56,Monitor
7751,1381,2024-03-25,683.69,Tablet
7752,1381,2024-07-22,1741.04,Phone
7753,1381,2024-11-11,231.69,Headphones
7754,1382,2024-01-21,1869.96,Monitor
7755,1382,2025-03-18,578.08,Keyboard
7756,1382,2025-10-06,1233.41,Monitor
7757,1383,2024-03-27,1469.55,Phone
7758,1383,2025-03-10,906.99,Printer
7759,1383,2025-07-14,1530.67,Headphones
7760,1383,2024-05-10,1332.35,Tablet
7761,1383,2024-07-09,983.68,Laptop
7762,1383,2025-06-04,391.34,Keyboard
7763,1383,2024-06-15,1082.4,Tablet
7764,1383,2024-12-18,1641.1,Monitor
7765,1383,2025-09-18,713.72,Laptop
7766,1383,2025-05-26,1313.56,Laptop
7767,1384,2025-12-10,1217.41,Printer
7768,1384,2025-03-16,1925.01,Laptop
7769,1385,2024-12-21,664.61,Headphones
7770,1385,2025-06-26,76.07,Mouse
7771,1385,2024-02-21,1988.72,Headphones
7772,1385,2024-01-26,656.75,Keyboard
7773,1385,2025-08-23,1011.05,Tablet
7774,1386,2024-09-22,1252.02,Headphones
7775,1386,2025-02-20,668.74,Headphones
7776,1386,2025-09-26,1763.38,Laptop
7777,1386,2024-03-20,81.17,Phone
7778,1386,2025-10-05,1034.26,Printer
7779,1387,2025-11-15,953.6,Smartwatch
7780,1387,2024-11-25,1033.24,Phone
7781,1387,2026-01-19,1686.69,Camera
7782,1387,2024-10-29,1977.91,Smartwatch
7783,1387,2024-02-18,515.66,Camera
7784,1387,2024-02-05,530.69,Printer
7785,1387,2025-03-31,116.44,Keyboard
7786,1387,2025-09-25,428.43,Keyboard
7787,1388,2025-03-25,1379.98,Monitor
7788,1388,2024-08-09,1209.51,Headphones
7789,1388,2024-06-28,906.17,Keyboard
7790,1388,2024-12-02,223.23,Camera
7791,1388,2025-10-31,489.44,Mouse
7792,1388,2025-07-01,255.43,Keyboard
7793,1389,2024-07-16,1921.09,Keyboard
7794,1389,2024-12-10,1325.53,Keyboard
7795,1389,2025-11-29,1473.33,Mouse
7796,1389,2025-02-05,1140.12,Printer
7797,1389,2024-03-22,1976.46,Keyboard
7798,1389,2024-03-27,1033.84,Tablet
7799,1389,2025-04-05,1770.75,Mouse
7800,1389,2025-05-06,131.23,Camera
7801,1390,2025-06-10,1161.76,Tablet
7802,1390,2024-09-17,1676.65,Phone
7803,1390,2024-05-02,555.74,Monitor
7804,1390,2025-03-14,1365.24,Smartwatch
7805,1390,2025-08-30,759.92,Laptop
7806,1390,2024-05-08,1622.35,Mouse
7807,1390,2024-02-02,1085.49,Printer
7808,1390,2025-04-28,1423.84,Tablet
7809,1391,2025-08-30,273.08,Headphones
7810,1391,2025-05-19,1664.97,Headphones
